Filename,Radius
WIN_20230726_11_31_16_Pro (2).jpg,66.49629071787042
WIN_20230726_11_31_16_Pro.jpg,66.49061382681798
WIN_20230726_11_31_17_Pro (2).jpg,66.43226470267041
WIN_20230726_11_31_17_Pro.jpg,66.50028307730815
WIN_20230726_11_31_18_Pro.jpg,66.39142551765109
WIN_20230726_11_31_19_Pro (2).jpg,66.4733963429329
WIN_20230726_11_31_19_Pro.jpg,66.50027977951929
WIN_20230726_11_31_20_Pro (2).jpg,66.3756941894344
WIN_20230726_11_31_20_Pro.jpg,66.4589905091461
WIN_20230726_11_31_21_Pro.jpg,66.44770904880036
